Date,SOILT_O1_5cm,SOILT_O2_5cm,SOILT_O3_5cm,SOILT_J1_5cm,SOILT_J2_5cm,SOILT_J3_5cm,SOILT_P1_5cm,SOILT_P2_5cm,SOILT_P3_5cm,SOILT_P4_5cm,SOILT_P5_5cm,SOILT_5cm_gf,SOILT_O1_10cm,SOILT_O2_10cm,SOILT_O3_10cm,SOILT_J1_10cm,SOILT_J2_10cm,SOILT_J3_10cm,SOILT_P1_10cm,SOILT_P2_10cm,SOILT_P3_10cm,SOILT_P4_10cm,SOILT_P5_10cm,SOILT_10cm_gf,SOILT_O1_30cm,SOILT_O2_30cm,SOILT_O3_30cm,SOILT_J1_30cm,SOILT_J2_30cm,SOILT_J3_30cm,SOILT_P1_30cm,SOILT_P2_30cm,SOILT_P3_30cm,SOILT_P4_30cm,SOILT_P5_30cm,SOILT_30cm_gf,SWC_O1_5cm,SWC_O2_5cm,SWC_O3_5cm,SWC_J1_5cm,SWC_J2_5cm,SWC_J3_5cm,SWC_P1_5cm,SWC_P2_5cm,SWC_P3_5cm,SWC_P4_5cm,SWC_P5_5cm,SWC_5cm_gf,SWC_O1_10cm,SWC_O2_10cm,SWC_O3_10cm,SWC_J1_10cm,SWC_J2_10cm,SWC_J3_10cm,SWC_P1_10cm,SWC_P2_10cm,SWC_P3_10cm,SWC_P4_10cm,SWC_P5_10cm,SWC_10cm_gf,SWC_O1_30cm,SWC_O2_30cm,SWC_O3_30cm,SWC_J1_30cm,SWC_J2_30cm,SWC_J3_30cm,SWC_P1_30cm,SWC_P2_30cm,SWC_P3_30cm,SWC_P4_30cm,SWC_P5_30cm,SWC_30cm_gf
07/20/2011,29.2002291666667,28.9566041666667,29.6861041666667,24.3021875,23.2556875,24.0278125,23.1045208333333,23.7867083333333,23.9133333333333,NaN,NaN,25.5814652777778,28.0254583333333,26.63125,28.5055208333333,23.5550625,23.0682083333333,24.0012916666667,21.6389583333333,22.8987916666667,23.5099583333333,NaN,NaN,24.6482777777778,26.0061458333333,25.0698125,26.4782291666667,21.6542708333333,21.1123333333333,23.2059375,20.8140416666667,21.6954583333333,22.0225208333333,NaN,NaN,23.1176388888889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.039875003968254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0656132599206349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0948675277777778
07/21/2011,30.1066666666667,29.924125,30.6504583333333,24.4864583333333,23.199375,24.3821041666667,23.2175833333333,23.9592291666667,23.9633958333333,NaN,NaN,25.9877106481481,28.227125,26.8089166666667,28.7421041666667,23.6472708333333,22.8825208333333,24.1550416666667,21.6775833333333,22.8851666666667,23.5667708333333,NaN,NaN,24.7325,25.9309166666667,25.16675,26.3390625,21.7206041666667,20.9639166666667,23.1895208333333,20.8769791666667,21.6653541666667,22.0865,NaN,NaN,23.104400462963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0399080225694444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0658909900793651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0931829479166667
07/22/2011,30.340375,29.8364791666667,30.7773125,24.0904791666667,23.2859166666667,24.517875,22.959,23.9198541666667,23.791875,NaN,NaN,25.9465740740741,28.5558541666667,27.054625,28.9615833333333,23.4589791666667,22.9221041666667,24.3251458333333,21.6269791666667,22.8916041666667,23.4467291666667,NaN,NaN,24.8048449074074,26.225,25.4547916666667,26.5851875,21.75025,20.9176666666667,23.357375,20.924,21.70825,22.1175416666667,NaN,NaN,23.2266736111111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0392655399305556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0676794305555556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0932707916666666
07/23/2011,28.21675,27.8038333333333,28.3100208333333,23.0359166666667,22.4021041666667,23.7288125,22.6532083333333,22.9878541666667,23.3990416666667,NaN,NaN,24.7263935185185,27.8915,26.7289166666667,28.0614375,23.1411041666667,22.4944375,23.9197083333333,21.5890208333333,22.6226458333333,23.266875,NaN,NaN,24.412849537037,26.3963333333333,25.5431041666667,26.7205625,21.7044166666667,21.0086041666667,23.482,20.9539375,21.7726875,22.1378958333333,NaN,NaN,23.3021712962963,NaN,NaN,NaN,NaN,NaN,NaN,0.0336847058823529,0.0318133333333333,NaN,NaN,NaN,0.0401718541666667,NaN,0.091892,NaN,0.0714135135135135,NaN,0.0659822222222222,NaN,NaN,NaN,NaN,NaN,0.0670428850033069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0956759791666667
07/24/2011,28.1362291666667,27.9175833333333,28.8083958333333,23.5806875,22.2808958333333,23.4546875,22.4665208333333,22.93975,23.3837916666667,NaN,NaN,24.7742824074074,26.81475,25.8379375,27.2131041666667,22.7645416666667,21.935625,23.4009166666667,21.2858125,22.1325833333333,23.050875,NaN,NaN,23.8262384259259,25.5388958333333,24.9069791666667,25.7143125,21.2779583333333,20.6126875,23.0629166666667,20.8197083333333,21.479125,21.9032916666667,NaN,NaN,22.812875,NaN,NaN,NaN,NaN,NaN,NaN,0.0340623529411765,NaN,NaN,NaN,NaN,0.0399375880456349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0663932296626984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0945849583333333
07/25/2011,28.4069375,27.9417291666667,28.9321875,23.45725,22.2407708333333,23.8476875,22.3443958333333,23.0971666666667,23.1620416666667,NaN,NaN,24.8255740740741,27.3934791666667,26.1291666666667,27.8024166666667,23.0707916666667,22.22425,23.7734166666667,21.3446041666667,22.4072291666667,23.01075,NaN,NaN,24.1284560185185,25.7056458333333,24.9710833333333,26.0166458333333,21.4729166666667,20.6572708333333,23.1413541666667,20.8023541666667,21.5191458333333,21.9525416666667,NaN,NaN,22.9154398148148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0419958035714286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0656971175595238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0931370406746032
07/26/2011,29.286875,28.9831458333333,30.0099791666667,24.0083541666667,22.7881041666667,24.0459583333333,22.7208125,23.5665208333333,23.643375,NaN,NaN,25.4503472222222,27.5865,26.2481875,28.124625,23.132125,22.3979375,23.8903333333333,21.3657708333333,22.5392708333333,23.2225208333333,NaN,NaN,24.2785856481482,25.6272291666667,24.9164583333333,25.9228333333333,21.3713125,20.5668541666667,23.1700833333333,20.7592291666667,21.5109583333333,21.8922708333333,NaN,NaN,22.8596921296296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0407540642361111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0646959295634921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0938831889880952
07/27/2011,30.8170833333333,30.122375,31.5724375,23.9713333333333,23.7022083333333,24.5087916666667,22.8869791666667,24.1193125,23.7006458333333,NaN,NaN,26.1556851851852,28.672,26.9304166666667,29.33275,23.4652083333333,23.2586875,24.2832291666667,21.5706041666667,22.9786875,23.3711041666667,NaN,NaN,24.8736319444444,26.0239375,25.2397083333333,26.4569583333333,21.6328958333333,20.7990833333333,23.3238125,20.8545208333333,21.6698125,22.0432708333333,NaN,NaN,23.116,NaN,NaN,NaN,0.0324348571428571,NaN,NaN,0.0339179411764706,0.0321658536585366,NaN,NaN,NaN,0.0398031297123016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0429662857142857,NaN,NaN,0.0627612599206349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0935981205357143
07/28/2011,27.8414166666667,27.2537708333333,27.9587708333333,23.0874166666667,22.9359375,23.878125,22.3249583333333,22.7696458333333,22.9426666666667,NaN,NaN,24.5547453703704,28.0311458333333,26.8159166666667,28.3186041666667,23.3284583333333,23.1802291666667,24.1003333333333,21.5265416666667,22.8758541666667,23.0422708333333,NaN,NaN,24.5799282407407,26.5583541666667,25.6187916666667,27.02225,21.8280833333333,21.2380208333333,23.5960208333333,20.943625,21.91275,22.1174791666667,NaN,NaN,23.4261527777778,0.059485,0.0619595833333333,NaN,0.033058,NaN,NaN,0.0345489130434783,0.0404816666666667,0.0415765909090909,NaN,NaN,0.0446914605654762,0.0730086486486486,0.0907016666666667,NaN,0.07108275,0.0548226315789474,NaN,NaN,0.06994,0.0431497368421053,NaN,NaN,0.066061519510582,NaN,NaN,NaN,NaN,0.0884516666666667,0.108981025641026,NaN,NaN,NaN,NaN,NaN,0.0943197189980158
07/29/2011,24.1674791666667,23.950875,24.5239791666667,19.9818125,20.4836666666667,22.1859375,20.538,20.1584583333333,20.3560416666667,NaN,NaN,21.81625,24.596875,24.3798958333333,24.8381666666667,21.1611041666667,20.8283125,22.5455208333333,20.55675,20.9620208333333,21.1092708333333,NaN,NaN,22.3308796296296,24.9675416666667,24.435625,25.0989166666667,20.9529583333333,20.6722291666667,22.875,20.6651458333333,21.3715208333333,21.4796666666667,NaN,NaN,22.5020671296296,0.0777927083333334,0.0852577083333333,0.0518797916666667,0.0357727083333333,0.0377825,NaN,0.03653875,0.05451125,0.0439577777777778,NaN,NaN,0.053035896577381,NaN,0.088405,0.0627286486486487,NaN,0.053860487804878,NaN,NaN,0.0691028571428571,0.0431555263157895,NaN,NaN,0.0637405391865079,0.10781125,0.0994386842105263,NaN,NaN,0.0874134285714286,0.107638,NaN,NaN,NaN,NaN,NaN,0.093935214781746
07/30/2011,22.6574166666667,22.6123958333333,22.3006041666667,18.8502916666667,19.1795833333333,20.613,19.9841458333333,19.0268333333333,19.7618958333333,NaN,NaN,20.5540185185185,23.8724166666667,23.59075,23.6590833333333,20.304875,19.9018125,21.5560416666667,20.0133541666667,20.0775625,20.4642708333333,NaN,NaN,21.4933518518519,24.1611041666667,23.652,24.2751914893617,20.0927083333333,20.0517916666667,22.3517083333333,20.1943333333333,20.787625,20.8607083333333,NaN,NaN,21.818107349537,0.1726784375,0.160487659574468,0.176114680851064,0.0707114583333334,0.0741258333333333,NaN,0.0446302083333333,0.096635625,0.0492335416666667,NaN,NaN,0.105190165550595,0.0715134285714286,NaN,NaN,NaN,0.06092,0.0672865909090909,NaN,0.0725389361702128,0.0443481578947368,NaN,NaN,0.0651095698578042,NaN,0.0985359459459459,NaN,NaN,NaN,0.106922702702703,0.0824897142857143,NaN,NaN,NaN,NaN,0.0925350024801587
